X,Y,FWHM,FWHM Error
8370.480059,-16115.8043,7.179439,0.115823
8420.480059,-16115.8043,8.290093,0.123249
8470.480059,-16115.8043,8.080031,0.113259
8520.480059,-16115.8043,7.032493,0.102252
8570.480059,-16115.8043,6.932722,0.105403
8620.480059,-16115.8043,7.850896,0.118761
8670.480059,-16115.8043,7.993939,0.11798
8720.480059,-16115.8043,7.271996,0.108164
8770.480059,-16115.8043,7.614393,0.110679
8820.480059,-16115.8043,9.361704,0.1182
8870.480059,-16115.8043,11.562214,0.111739
8920.480059,-16115.8043,12.349841,0.120879
8970.480059,-16115.8043,10.637215,0.117041
9020.480059,-16115.8043,8.526628,0.125379
9070.480059,-16115.8043,8.476552,0.124198
9120.480059,-16115.8043,8.815439,0.125263
9170.480059,-16115.8043,8.447676,0.123964
9220.480059,-16115.8043,8.728346,0.122506
9270.480059,-16115.8043,9.252429,0.120772
9320.480059,-16115.8043,8.580672,0.12202
9370.480059,-16115.8043,7.245401,0.106507
9420.480059,-16115.8043,7.140776,0.102206
9470.480059,-16115.8043,8.331165,0.116416
9520.480059,-16115.8043,8.964749,0.118861
9570.480059,-16115.8043,8.430215,0.115458
9620.480059,-16115.8043,9.300205,0.117229
9670.480059,-16115.8043,11.152681,0.105181
6420.480059,-16065.8043,6.855033,0.093755
6470.480059,-16065.8043,7.852948,0.106332
6520.480059,-16065.8043,8.514224,0.111152
6570.480059,-16065.8043,8.525763,0.114493
6620.480059,-16065.8043,8.319377,0.115517
6670.480059,-16065.8043,8.693467,0.117111
6720.480059,-16065.8043,8.608589,0.116149
6770.480059,-16065.8043,7.725375,0.104377
6820.480059,-16065.8043,7.662533,0.101587
6870.480059,-16065.8043,8.931352,0.112707
6920.480059,-16065.8043,10.18109,0.110527
6970.480059,-16065.8043,9.589258,0.123212
7020.480059,-16065.8043,8.298774,0.126467
7070.480059,-16065.8043,8.166254,0.128904
7120.480059,-16065.8043,9.280597,0.138222
7170.480059,-16065.8043,9.878296,0.12732
7220.480059,-16065.8043,9.212052,0.119768
7270.480059,-16065.8043,8.917268,0.116577
7320.480059,-16065.8043,8.286628,0.114987
7370.480059,-16065.8043,7.238993,0.110627
7420.480059,-16065.8043,6.929944,0.10674
7470.480059,-16065.8043,6.935571,0.101833
7520.480059,-16065.8043,6.810994,0.094813
7570.480059,-16065.8043,6.807961,0.092942
7620.480059,-16065.8043,7.113527,0.100562
7670.480059,-16065.8043,7.242634,0.10984
7720.480059,-16065.8043,7.801692,0.119343
7770.480059,-16065.8043,9.061695,0.113492
7820.480059,-16065.8043,9.883588,0.107078
7870.480059,-16065.8043,9.773265,0.127293
7920.480059,-16065.8043,9.865766,0.123787
7970.480059,-16065.8043,9.985877,0.11209
8020.480059,-16065.8043,9.052726,0.117722
8070.480059,-16065.8043,8.026421,0.115762
8120.480059,-16065.8043,7.450116,0.109003
8170.480059,-16065.8043,7.282504,0.107726
8220.480059,-16065.8043,7.45959,0.113735
8270.480059,-16065.8043,7.656468,0.116669
8320.480059,-16065.8043,7.309005,0.113786
8370.480059,-16065.8043,7.385751,0.12077
8420.480059,-16065.8043,8.437296,0.131919
8470.480059,-16065.8043,7.960153,0.119304
8520.480059,-16065.8043,6.865349,0.099794
8570.480059,-16065.8043,6.869562,0.10259
8620.480059,-16065.8043,7.717441,0.117043
8670.480059,-16065.8043,7.775742,0.114518
8720.480059,-16065.8043,7.290887,0.103116
8770.480059,-16065.8043,7.310735,0.098459
8820.480059,-16065.8043,8.176182,0.109904
8870.480059,-16065.8043,10.218047,0.115813
8920.480059,-16065.8043,11.446334,0.109029
8970.480059,-16065.8043,10.611065,0.113913
9020.480059,-16065.8043,9.208968,0.121331
9070.480059,-16065.8043,8.893269,0.118917
9120.480059,-16065.8043,8.618332,0.120314
9170.480059,-16065.8043,8.427554,0.121701
9220.480059,-16065.8043,9.115231,0.119643
9270.480059,-16065.8043,9.451338,0.114834
9320.480059,-16065.8043,8.65706,0.118561
9370.480059,-16065.8043,7.622229,0.111411
9420.480059,-16065.8043,7.45034,0.10923
9470.480059,-16065.8043,8.410689,0.120191
9520.480059,-16065.8043,8.694603,0.118411
9570.480059,-16065.8043,8.274783,0.114834
9620.480059,-16065.8043,9.019099,0.118445
9670.480059,-16065.8043,9.915216,0.116605
6420.480059,-16015.8043,6.742922,0.089115
6470.480059,-16015.8043,7.306255,0.098643
6520.480059,-16015.8043,7.582048,0.103325
6570.480059,-16015.8043,7.499556,0.102088
6620.480059,-16015.8043,7.558478,0.102178
6670.480059,-16015.8043,8.652212,0.114923
6720.480059,-16015.8043,9.610036,0.116459
6770.480059,-16015.8043,9.210328,0.111522
6820.480059,-16015.8043,9.040081,0.106524
6870.480059,-16015.8043,9.683231,0.103017
6920.480059,-16015.8043,10.137708,0.104013
6970.480059,-16015.8043,10.475148,0.109978
7020.480059,-16015.8043,9.655077,0.122884
7070.480059,-16015.8043,8.999927,0.125528
7120.480059,-16015.8043,9.736225,0.125457
7170.480059,-16015.8043,10.315868,0.11833
7220.480059,-16015.8043,9.695557,0.117674
7270.480059,-16015.8043,9.035879,0.115861
7320.480059,-16015.8043,8.324286,0.115361
7370.480059,-16015.8043,7.274619,0.111872
7420.480059,-16015.8043,7.090978,0.108519
7470.480059,-16015.8043,7.190236,0.105666
7520.480059,-16015.8043,6.877756,0.09881
7570.480059,-16015.8043,6.709268,0.095776
7620.480059,-16015.8043,7.137005,0.103869
7670.480059,-16015.8043,7.905611,0.114953
7720.480059,-16015.8043,8.696289,0.117958
7770.480059,-16015.8043,9.005445,0.112209
7820.480059,-16015.8043,9.465229,0.11352
7870.480059,-16015.8043,9.959882,0.119295
7920.480059,-16015.8043,9.90927,0.113433
7970.480059,-16015.8043,9.707471,0.106473
8020.480059,-16015.8043,9.056171,0.113623
8070.480059,-16015.8043,8.479666,0.117623
8120.480059,-16015.8043,8.296546,0.117119
8170.480059,-16015.8043,7.997653,0.117041
8220.480059,-16015.8043,7.995628,0.118991
8270.480059,-16015.8043,8.12325,0.117778
8320.480059,-16015.8043,7.623484,0.114227
8370.480059,-16015.8043,7.348289,0.116566
8420.480059,-16015.8043,8.028063,0.130229
8470.480059,-16015.8043,8.011173,0.125749
8520.480059,-16015.8043,7.419609,0.111001
8570.480059,-16015.8043,7.505931,0.110461
8620.480059,-16015.8043,8.008586,0.115948
8670.480059,-16015.8043,8.123162,0.112439
8720.480059,-16015.8043,7.977382,0.10337
8770.480059,-16015.8043,7.694534,0.096846
8820.480059,-16015.8043,7.839534,0.10313
8870.480059,-16015.8043,8.970354,0.116184
8920.480059,-16015.8043,9.665396,0.120227
8970.480059,-16015.8043,9.679095,0.121351
9020.480059,-16015.8043,9.469179,0.119233
9070.480059,-16015.8043,9.335078,0.114477
9120.480059,-16015.8043,8.871419,0.114423
9170.480059,-16015.8043,8.712529,0.117125
9220.480059,-16015.8043,9.514715,0.117808
9270.480059,-16015.8043,9.90992,0.111788
9320.480059,-16015.8043,9.31915,0.115503
9370.480059,-16015.8043,8.410333,0.116458
9420.480059,-16015.8043,7.646381,0.112115
9470.480059,-16015.8043,7.700957,0.114842
9520.480059,-16015.8043,7.53666,0.11036
9570.480059,-16015.8043,7.395189,0.108738
9620.480059,-16015.8043,8.01723,0.120267
9670.480059,-16015.8043,8.515083,0.126167
6420.480059,-15965.8043,7.145921,0.101281
6470.480059,-15965.8043,7.71615,0.104361
6520.480059,-15965.8043,7.650916,0.102822
6570.480059,-15965.8043,7.373376,0.100038
6620.480059,-15965.8043,7.53451,0.101065
6670.480059,-15965.8043,8.510726,0.111375
6720.480059,-15965.8043,9.105252,0.11429
6770.480059,-15965.8043,9.548005,0.110628
6820.480059,-15965.8043,10.133807,0.103704
6870.480059,-15965.8043,9.903878,0.109283
6920.480059,-15965.8043,9.281027,0.122675
6970.480059,-15965.8043,9.979238,0.118945
7020.480059,-15965.8043,9.993629,0.113859
7070.480059,-15965.8043,9.388993,0.114622
7120.480059,-15965.8043,9.59366,0.115945
7170.480059,-15965.8043,9.705365,0.11912
7220.480059,-15965.8043,9.331938,0.119486
7270.480059,-15965.8043,9.183923,0.119621
7320.480059,-15965.8043,8.901462,0.120167
7370.480059,-15965.8043,8.093268,0.119925
7420.480059,-15965.8043,8.439991,0.120592
7470.480059,-15965.8043,8.802348,0.118129
7520.480059,-15965.8043,8.062663,0.115512
7570.480059,-15965.8043,7.484312,0.110119
7620.480059,-15965.8043,7.674043,0.11367
7670.480059,-15965.8043,8.226311,0.116016
7720.480059,-15965.8043,8.243545,0.111485
7770.480059,-15965.8043,7.640863,0.106743
7820.480059,-15965.8043,7.9628,0.115023
7870.480059,-15965.8043,9.23854,0.122723
7920.480059,-15965.8043,9.537086,0.115989
7970.480059,-15965.8043,9.457169,0.110719
8020.480059,-15965.8043,9.245796,0.114018
8070.480059,-15965.8043,8.70424,0.119518
8120.480059,-15965.8043,8.491741,0.120668
8170.480059,-15965.8043,8.031888,0.119941
8220.480059,-15965.8043,7.631887,0.115343
8270.480059,-15965.8043,7.494454,0.11016
8320.480059,-15965.8043,6.991965,0.102349
8370.480059,-15965.8043,6.738185,0.100141
8420.480059,-15965.8043,7.47208,0.116465
8470.480059,-15965.8043,8.790057,0.124631
8520.480059,-15965.8043,9.20241,0.116713
8570.480059,-15965.8043,8.663001,0.115419
8620.480059,-15965.8043,7.977678,0.112937
8670.480059,-15965.8043,8.014323,0.111427
8720.480059,-15965.8043,8.112663,0.105875
8770.480059,-15965.8043,7.758759,0.09969
8820.480059,-15965.8043,7.796061,0.102157
8870.480059,-15965.8043,8.552972,0.110588
8920.480059,-15965.8043,9.018128,0.11918
8970.480059,-15965.8043,9.092377,0.123632
9020.480059,-15965.8043,9.114562,0.123091
9070.480059,-15965.8043,9.120858,0.11962
9120.480059,-15965.8043,8.590609,0.117638
9170.480059,-15965.8043,8.111002,0.115471
9220.480059,-15965.8043,8.596845,0.120232
9270.480059,-15965.8043,9.166918,0.118429
9320.480059,-15965.8043,9.270578,0.115369
9370.480059,-15965.8043,8.999611,0.115768
9420.480059,-15965.8043,8.16598,0.116272
9470.480059,-15965.8043,7.818357,0.115637
9520.480059,-15965.8043,7.336907,0.107247
9570.480059,-15965.8043,7.08715,0.103294
9620.480059,-15965.8043,7.541053,0.114095
9670.480059,-15965.8043,8.528372,0.127614
6420.480059,-15915.8043,8.202982,0.124
6470.480059,-15915.8043,8.709805,0.113913
6520.480059,-15915.8043,7.965965,0.108985
6570.480059,-15915.8043,7.27304,0.104073
6620.480059,-15915.8043,7.479275,0.105291
6670.480059,-15915.8043,8.211687,0.110447
6720.480059,-15915.8043,8.284713,0.110919
6770.480059,-15915.8043,8.723163,0.113744
6820.480059,-15915.8043,9.477567,0.116637
6870.480059,-15915.8043,9.141589,0.128746
6920.480059,-15915.8043,8.295437,0.134298
6970.480059,-15915.8043,8.712746,0.128956
7020.480059,-15915.8043,9.373633,0.117226
7070.480059,-15915.8043,9.669239,0.108294
7120.480059,-15915.8043,9.750627,0.110513
7170.480059,-15915.8043,9.127561,0.121748
7220.480059,-15915.8043,8.111899,0.120414
7270.480059,-15915.8043,8.20688,0.122823
7320.480059,-15915.8043,8.807847,0.125306
7370.480059,-15915.8043,8.476467,0.119382
7420.480059,-15915.8043,8.914237,0.116752
7470.480059,-15915.8043,9.37318,0.114885
7520.480059,-15915.8043,8.875546,0.116625
7570.480059,-15915.8043,8.296448,0.114149
7620.480059,-15915.8043,7.899841,0.115433
7670.480059,-15915.8043,7.456183,0.10921
7720.480059,-15915.8043,7.02115,0.094312
7770.480059,-15915.8043,6.649586,0.086972
7820.480059,-15915.8043,6.901549,0.099232
7870.480059,-15915.8043,7.839085,0.120398
7920.480059,-15915.8043,8.319081,0.126587
7970.480059,-15915.8043,8.797666,0.123285
8020.480059,-15915.8043,8.739866,0.118558
8070.480059,-15915.8043,7.587411,0.112088
8120.480059,-15915.8043,7.052086,0.104233
8170.480059,-15915.8043,7.029375,0.105485
8220.480059,-15915.8043,7.066526,0.107037
8270.480059,-15915.8043,6.84161,0.099352
8320.480059,-15915.8043,6.409643,0.089053
8370.480059,-15915.8043,6.301525,0.088099
8420.480059,-15915.8043,7.058474,0.104714
8470.480059,-15915.8043,8.923063,0.114403
8520.480059,-15915.8043,9.838217,0.104701
8570.480059,-15915.8043,8.914764,0.1142
8620.480059,-15915.8043,7.479918,0.108839
8670.480059,-15915.8043,7.296589,0.106819
8720.480059,-15915.8043,7.772198,0.108848
8770.480059,-15915.8043,7.930306,0.104517
8820.480059,-15915.8043,8.077409,0.103078
8870.480059,-15915.8043,8.729637,0.107751
8920.480059,-15915.8043,9.836575,0.110547
8970.480059,-15915.8043,10.295668,0.111573
9020.480059,-15915.8043,10.357721,0.10873
9070.480059,-15915.8043,10.487009,0.108296
9120.480059,-15915.8043,9.736108,0.1237
9170.480059,-15915.8043,8.495676,0.124733
9220.480059,-15915.8043,7.974711,0.11928
9270.480059,-15915.8043,7.997958,0.116278
9320.480059,-15915.8043,8.627007,0.118112
9370.480059,-15915.8043,8.993197,0.119734
9420.480059,-15915.8043,8.201945,0.119128
9470.480059,-15915.8043,7.736394,0.114173
9520.480059,-15915.8043,7.564446,0.109375
9570.480059,-15915.8043,7.623087,0.108624
9620.480059,-15915.8043,7.859235,0.114347
9670.480059,-15915.8043,8.66789,0.128035
6420.480059,-15865.8043,8.961773,0.12685
6470.480059,-15865.8043,9.697351,0.113727
6520.480059,-15865.8043,8.881958,0.117432
6570.480059,-15865.8043,7.689472,0.113257
6620.480059,-15865.8043,7.457069,0.109478
6670.480059,-15865.8043,7.807705,0.112948
6720.480059,-15865.8043,7.923494,0.113303
6770.480059,-15865.8043,8.362895,0.117083
6820.480059,-15865.8043,8.561251,0.11963
6870.480059,-15865.8043,8.072183,0.12346
6920.480059,-15865.8043,7.334415,0.119745
6970.480059,-15865.8043,7.475006,0.114449
7020.480059,-15865.8043,8.364226,0.11343
7070.480059,-15865.8043,9.420151,0.108614
7120.480059,-15865.8043,9.880023,0.106164
7170.480059,-15865.8043,8.792576,0.11898
7220.480059,-15865.8043,7.534273,0.11342
7270.480059,-15865.8043,7.880553,0.120436
7320.480059,-15865.8043,8.894446,0.128679
7370.480059,-15865.8043,8.502061,0.119922
7420.480059,-15865.8043,8.488738,0.115003
7470.480059,-15865.8043,9.007535,0.116546
7520.480059,-15865.8043,8.88015,0.118744
7570.480059,-15865.8043,8.033075,0.115303
7620.480059,-15865.8043,7.280523,0.109242
7670.480059,-15865.8043,6.726682,0.096904
7720.480059,-15865.8043,6.495713,0.08294
7770.480059,-15865.8043,6.437778,0.080505
7820.480059,-15865.8043,6.587257,0.092622
7870.480059,-15865.8043,6.960515,0.110759
7920.480059,-15865.8043,7.058228,0.117599
7970.480059,-15865.8043,7.329424,0.115516
8020.480059,-15865.8043,7.400242,0.108173
8070.480059,-15865.8043,6.710701,0.095858
8120.480059,-15865.8043,6.405274,0.089038
8170.480059,-15865.8043,6.718809,0.097467
8220.480059,-15865.8043,7.265442,0.111886
8270.480059,-15865.8043,6.914803,0.103418
8320.480059,-15865.8043,6.284598,0.087652
8370.480059,-15865.8043,6.122196,0.084011
8420.480059,-15865.8043,6.694021,0.096443
8470.480059,-15865.8043,7.980819,0.107754
8520.480059,-15865.8043,8.315951,0.108322
8570.480059,-15865.8043,7.742122,0.111126
8620.480059,-15865.8043,6.76188,0.098245
8670.480059,-15865.8043,6.54839,0.093229
8720.480059,-15865.8043,7.141321,0.101435
8770.480059,-15865.8043,7.966489,0.102773
8820.480059,-15865.8043,8.40521,0.099933
8870.480059,-15865.8043,9.006828,0.102802
8920.480059,-15865.8043,10.070511,0.106369
8970.480059,-15865.8043,10.214617,0.117284
9020.480059,-15865.8043,10.426079,0.109649
9070.480059,-15865.8043,11.210971,0.097531
9120.480059,-15865.8043,10.86367,0.109505
9170.480059,-15865.8043,9.117655,0.127074
9220.480059,-15865.8043,7.510697,0.11572
9270.480059,-15865.8043,7.079958,0.107514
9320.480059,-15865.8043,7.737515,0.11889
9370.480059,-15865.8043,8.309542,0.127688
9420.480059,-15865.8043,7.721938,0.119239
9470.480059,-15865.8043,7.257317,0.106652
9520.480059,-15865.8043,7.329478,0.105084
9570.480059,-15865.8043,7.861792,0.111248
9620.480059,-15865.8043,8.05997,0.117872
9670.480059,-15865.8043,8.013854,0.127647
6420.480059,-15815.8043,8.219085,0.118949
6470.480059,-15815.8043,9.965992,0.114827
6520.480059,-15815.8043,10.578254,0.102294
6570.480059,-15815.8043,9.172049,0.117174
6620.480059,-15815.8043,7.951274,0.116295
6670.480059,-15815.8043,7.779186,0.118137
6720.480059,-15815.8043,7.889583,0.120222
6770.480059,-15815.8043,8.17607,0.121846
6820.480059,-15815.8043,8.038357,0.118247
6870.480059,-15815.8043,7.493832,0.111634
6920.480059,-15815.8043,6.935882,0.103918
6970.480059,-15815.8043,6.908447,0.100232
7020.480059,-15815.8043,7.322548,0.101763
7070.480059,-15815.8043,8.233046,0.109624
7120.480059,-15815.8043,9.315495,0.110768
7170.480059,-15815.8043,8.712377,0.114373
7220.480059,-15815.8043,8.025516,0.113798
7270.480059,-15815.8043,8.961897,0.124409
7320.480059,-15815.8043,9.941101,0.132834
7370.480059,-15815.8043,9.261204,0.128084
7420.480059,-15815.8043,9.085919,0.118353
7470.480059,-15815.8043,9.543432,0.11715
7520.480059,-15815.8043,8.869509,0.125451
7570.480059,-15815.8043,7.646779,0.120293
7620.480059,-15815.8043,7.156057,0.113213
7670.480059,-15815.8043,6.755249,0.100721
7720.480059,-15815.8043,6.454094,0.085723
7770.480059,-15815.8043,6.505567,0.085315
7820.480059,-15815.8043,6.748091,0.097558
7870.480059,-15815.8043,7.073952,0.113994
7920.480059,-15815.8043,7.019196,0.117446
7970.480059,-15815.8043,6.903252,0.107135
8020.480059,-15815.8043,7.020148,0.101902
8070.480059,-15815.8043,6.897273,0.098669
8120.480059,-15815.8043,6.771798,0.096213
8170.480059,-15815.8043,6.952517,0.102061
8220.480059,-15815.8043,7.490762,0.118918
8270.480059,-15815.8043,7.160674,0.113388
8320.480059,-15815.8043,6.361009,0.092218
8370.480059,-15815.8043,6.114848,0.082907
8420.480059,-15815.8043,6.508444,0.090822
8470.480059,-15815.8043,7.237962,0.101487
8520.480059,-15815.8043,7.276534,0.103016
8570.480059,-15815.8043,7.059061,0.104344
8620.480059,-15815.8043,6.502634,0.093172
8670.480059,-15815.8043,6.305679,0.086498
8720.480059,-15815.8043,6.826597,0.095656
8770.480059,-15815.8043,7.861703,0.102237
8820.480059,-15815.8043,8.412066,0.102157
8870.480059,-15815.8043,8.644424,0.106741
8920.480059,-15815.8043,8.702333,0.116541
8970.480059,-15815.8043,8.399377,0.121696
9020.480059,-15815.8043,9.114394,0.120822
9070.480059,-15815.8043,10.536535,0.108314
9120.480059,-15815.8043,10.286677,0.116347
9170.480059,-15815.8043,8.534175,0.127061
9220.480059,-15815.8043,7.109826,0.110318
9270.480059,-15815.8043,6.761566,0.103943
9320.480059,-15815.8043,7.265238,0.114573
9370.480059,-15815.8043,7.86453,0.125588
9420.480059,-15815.8043,7.986135,0.12391
9470.480059,-15815.8043,7.700576,0.111987
9520.480059,-15815.8043,7.60199,0.108985
9570.480059,-15815.8043,8.275672,0.118928
9620.480059,-15815.8043,8.885066,0.12874
9670.480059,-15815.8043,8.500011,0.138195
6420.480059,-15765.8043,7.508448,0.111533
6470.480059,-15765.8043,9.318971,0.124921
6520.480059,-15765.8043,10.982011,0.104387
6570.480059,-15765.8043,10.151018,0.110824
6620.480059,-15765.8043,8.742329,0.123289
6670.480059,-15765.8043,8.586859,0.128773
6720.480059,-15765.8043,8.307471,0.128212
6770.480059,-15765.8043,7.763841,0.117972
6820.480059,-15765.8043,7.240243,0.106511
6870.480059,-15765.8043,6.814289,0.098964
6920.480059,-15765.8043,6.722529,0.098107
6970.480059,-15765.8043,6.915235,0.101538
7020.480059,-15765.8043,7.115984,0.10185
7070.480059,-15765.8043,7.878784,0.109893
7120.480059,-15765.8043,9.409996,0.113826
7170.480059,-15765.8043,9.503943,0.113794
7220.480059,-15765.8043,8.937887,0.118327
7270.480059,-15765.8043,9.494303,0.124076
7320.480059,-15765.8043,10.166619,0.126523
7370.480059,-15765.8043,10.114447,0.123512
7420.480059,-15765.8043,10.168304,0.114395
7470.480059,-15765.8043,10.214804,0.111291
7520.480059,-15765.8043,8.823514,0.124993
7570.480059,-15765.8043,7.675585,0.122372
7620.480059,-15765.8043,7.851131,0.127107
7670.480059,-15765.8043,7.710907,0.121704
7720.480059,-15765.8043,7.0481,0.103343
7770.480059,-15765.8043,7.062705,0.101373
7820.480059,-15765.8043,7.262412,0.110378
7870.480059,-15765.8043,7.45135,0.120856
7920.480059,-15765.8043,7.698363,0.127423
7970.480059,-15765.8043,7.673984,0.123666
8020.480059,-15765.8043,7.913781,0.122312
8070.480059,-15765.8043,7.9423,0.119019
8120.480059,-15765.8043,7.641074,0.114212
8170.480059,-15765.8043,7.08722,0.108648
8220.480059,-15765.8043,7.046348,0.11326
8270.480059,-15765.8043,7.046343,0.111897
8320.480059,-15765.8043,6.485026,0.095233
8370.480059,-15765.8043,6.190213,0.083467
8420.480059,-15765.8043,6.497958,0.089859
8470.480059,-15765.8043,7.048374,0.101514
8520.480059,-15765.8043,7.196561,0.106568
8570.480059,-15765.8043,7.348524,0.112012
8620.480059,-15765.8043,6.895821,0.102341
8670.480059,-15765.8043,6.720665,0.096196
8720.480059,-15765.8043,7.494812,0.109491
8770.480059,-15765.8043,8.430252,0.113932
8820.480059,-15765.8043,8.112568,0.114208
8870.480059,-15765.8043,7.654707,0.110203
8920.480059,-15765.8043,7.601491,0.109081
8970.480059,-15765.8043,8.187506,0.117142
9020.480059,-15765.8043,9.849291,0.11728
9070.480059,-15765.8043,11.265162,0.102708
9120.480059,-15765.8043,10.073771,0.123274
9170.480059,-15765.8043,7.923192,0.124702
9220.480059,-15765.8043,7.181333,0.112689
9270.480059,-15765.8043,7.075519,0.112918
9320.480059,-15765.8043,7.383054,0.117726
9370.480059,-15765.8043,8.326739,0.126463
9420.480059,-15765.8043,9.271298,0.125413
9470.480059,-15765.8043,9.042159,0.120663
9520.480059,-15765.8043,8.894501,0.12272
9570.480059,-15765.8043,9.914731,0.126733
9620.480059,-15765.8043,10.483338,0.12955
9670.480059,-15765.8043,9.581056,0.142422
6420.480059,-15715.8043,7.176852,0.111342
6470.480059,-15715.8043,8.607655,0.133658
6520.480059,-15715.8043,10.426799,0.126462
6570.480059,-15715.8043,10.293043,0.114809
6620.480059,-15715.8043,9.438981,0.121283
6670.480059,-15715.8043,9.419156,0.126637
6720.480059,-15715.8043,8.668174,0.126777
6770.480059,-15715.8043,7.736881,0.111634
6820.480059,-15715.8043,7.08005,0.099832
6870.480059,-15715.8043,6.585226,0.094733
6920.480059,-15715.8043,6.583603,0.097284
6970.480059,-15715.8043,7.014813,0.106344
7020.480059,-15715.8043,7.524437,0.112047
7070.480059,-15715.8043,8.28551,0.115352
7120.480059,-15715.8043,9.323063,0.119712
7170.480059,-15715.8043,9.379131,0.124999
7220.480059,-15715.8043,8.856741,0.124912
7270.480059,-15715.8043,8.864591,0.122456
7320.480059,-15715.8043,9.135557,0.117434
7370.480059,-15715.8043,9.820079,0.111847
7420.480059,-15715.8043,10.824238,0.100105
7470.480059,-15715.8043,10.927147,0.099642
7520.480059,-15715.8043,9.314184,0.122035
7570.480059,-15715.8043,8.183753,0.123427
7620.480059,-15715.8043,8.403938,0.126922
7670.480059,-15715.8043,8.580947,0.126701
7720.480059,-15715.8043,8.367035,0.116772
7770.480059,-15715.8043,8.507923,0.114917
7820.480059,-15715.8043,8.038412,0.120425
7870.480059,-15715.8043,7.447226,0.119877
7920.480059,-15715.8043,7.708442,0.125632
7970.480059,-15715.8043,8.325341,0.135224
8020.480059,-15715.8043,9.203621,0.137985
8070.480059,-15715.8043,9.034974,0.133564
8120.480059,-15715.8043,8.114171,0.129103
8170.480059,-15715.8043,7.140839,0.116276
8220.480059,-15715.8043,7.20669,0.113341
8270.480059,-15715.8043,7.806661,0.11343
8320.480059,-15715.8043,7.226924,0.103776
8370.480059,-15715.8043,6.629305,0.092185
8420.480059,-15715.8043,7.056004,0.102437
8470.480059,-15715.8043,7.761427,0.114656
8520.480059,-15715.8043,7.690269,0.115493
8570.480059,-15715.8043,7.856359,0.118225
8620.480059,-15715.8043,7.681696,0.114265
8670.480059,-15715.8043,7.855941,0.113653
8720.480059,-15715.8043,9.256423,0.118805
8770.480059,-15715.8043,9.896051,0.114123
8820.480059,-15715.8043,8.520736,0.124854
8870.480059,-15715.8043,7.493463,0.111592
8920.480059,-15715.8043,7.553604,0.106498
8970.480059,-15715.8043,9.016503,0.116037
9020.480059,-15715.8043,11.174521,0.102569
9070.480059,-15715.8043,12.034855,0.103155
9120.480059,-15715.8043,10.291734,0.12129
9170.480059,-15715.8043,7.99686,0.125024
9220.480059,-15715.8043,7.696839,0.121397
9270.480059,-15715.8043,7.941393,0.129834
9320.480059,-15715.8043,8.443298,0.136825
9370.480059,-15715.8043,10.103008,0.126108
9420.480059,-15715.8043,11.432659,0.101508
9470.480059,-15715.8043,10.886943,0.109149
9520.480059,-15715.8043,10.422492,0.121178
9570.480059,-15715.8043,10.990527,0.11774
9620.480059,-15715.8043,10.147809,0.129739
9670.480059,-15715.8043,8.452105,0.13048
6420.480059,-15665.8043,7.492191,0.122563
6470.480059,-15665.8043,8.787939,0.134419
6520.480059,-15665.8043,10.201193,0.12647
6570.480059,-15665.8043,10.136747,0.120215
6620.480059,-15665.8043,9.748819,0.116599
6670.480059,-15665.8043,9.603334,0.118402
6720.480059,-15665.8043,8.61992,0.121772
6770.480059,-15665.8043,7.81948,0.112763
6820.480059,-15665.8043,7.374345,0.10936
6870.480059,-15665.8043,6.888129,0.10799
6920.480059,-15665.8043,6.781818,0.106773
6970.480059,-15665.8043,7.265616,0.112915
7020.480059,-15665.8043,7.748536,0.114942
7070.480059,-15665.8043,7.939765,0.114376
7120.480059,-15665.8043,8.037697,0.121083
7170.480059,-15665.8043,7.699073,0.122528
7220.480059,-15665.8043,7.779553,0.120304
7270.480059,-15665.8043,8.547136,0.117006
7320.480059,-15665.8043,8.633031,0.108895
7370.480059,-15665.8043,8.735399,0.111195
7420.480059,-15665.8043,9.913122,0.109051
7470.480059,-15665.8043,10.671946,0.103327
7520.480059,-15665.8043,9.756079,0.120496
7570.480059,-15665.8043,9.011784,0.126052
7620.480059,-15665.8043,8.830597,0.122758
7670.480059,-15665.8043,8.667926,0.120228
7720.480059,-15665.8043,9.059253,0.112193
7770.480059,-15665.8043,9.101656,0.111179
7820.480059,-15665.8043,8.003607,0.115957
7870.480059,-15665.8043,7.091157,0.106633
7920.480059,-15665.8043,7.14887,0.108998
7970.480059,-15665.8043,8.220493,0.128212
8020.480059,-15665.8043,9.739299,0.130331
8070.480059,-15665.8043,9.234318,0.129836
8120.480059,-15665.8043,7.890366,0.127377
8170.480059,-15665.8043,7.292103,0.121871
8220.480059,-15665.8043,8.086428,0.122128
8270.480059,-15665.8043,9.263458,0.103742
8320.480059,-15665.8043,8.375129,0.103422
8370.480059,-15665.8043,7.248369,0.099301
8420.480059,-15665.8043,7.815157,0.114345
8470.480059,-15665.8043,8.945427,0.125458
8520.480059,-15665.8043,8.38343,0.123473
8570.480059,-15665.8043,7.9427,0.117344
8620.480059,-15665.8043,8.067153,0.115996
8670.480059,-15665.8043,8.877642,0.118071
8720.480059,-15665.8043,10.594093,0.108956
8770.480059,-15665.8043,11.062625,0.097309
8820.480059,-15665.8043,9.321278,0.118006
8870.480059,-15665.8043,7.736311,0.1131
8920.480059,-15665.8043,7.667644,0.108185
8970.480059,-15665.8043,8.708567,0.11622
9020.480059,-15665.8043,9.762906,0.115609
